type,country,date,stat
Population (Million),US,1969-02-28 00:00:00,201.88
Population (Million),US,1969-01-31 00:00:00,201.76
Population (Million),US,1968-12-31 00:00:00,201.62
Population (Million),US,1968-11-30 00:00:00,201.47
Population (Million),US,1968-10-31 00:00:00,201.29
Population (Million),US,1968-09-30 00:00:00,201.1
Population (Million),US,1968-08-31 00:00:00,200.9
Population (Million),US,1968-07-31 00:00:00,200.71
Population (Million),US,1968-06-30 00:00:00,200.54
Population (Million),US,1968-05-31 00:00:00,200.36
Population (Million),US,1968-04-30 00:00:00,200.21
Population (Million),US,1968-03-31 00:00:00,200.06
Population (Million),US,1968-02-29 00:00:00,199.92
Population (Million),US,1968-01-31 00:00:00,199.81
Population (Million),US,1967-12-31 00:00:00,199.66
Population (Million),US,1967-11-30 00:00:00,199.5
Population (Million),US,1967-10-31 00:00:00,199.31
Population (Million),US,1967-09-30 00:00:00,199.11
Population (Million),US,1967-08-31 00:00:00,198.91
Population (Million),US,1967-07-31 00:00:00,198.71
Population (Million),US,1967-06-30 00:00:00,198.54
Population (Million),US,1967-05-31 00:00:00,198.36
Population (Million),US,1967-04-30 00:00:00,198.21
Population (Million),US,1967-03-31 00:00:00,198.04
Population (Million),US,1967-02-28 00:00:00,197.89
Population (Million),US,1967-01-31 00:00:00,197.74
Population (Million),US,1966-12-31 00:00:00,197.57
Population (Million),US,1966-11-30 00:00:00,197.4
Population (Million),US,1966-10-31 00:00:00,197.21
Population (Million),US,1966-09-30 00:00:00,196.98
Population (Million),US,1966-08-31 00:00:00,196.76
Population (Million),US,1966-07-31 00:00:00,196.56
Population (Million),US,1966-06-30 00:00:00,196.37
Population (Million),US,1966-05-31 00:00:00,196.18
Population (Million),US,1966-04-30 00:00:00,196.0
Population (Million),US,1966-03-31 00:00:00,195.83
Population (Million),US,1966-02-28 00:00:00,195.69
Population (Million),US,1966-01-31 00:00:00,195.54
Population (Million),US,1965-12-31 00:00:00,195.37
Population (Million),US,1965-11-30 00:00:00,195.2
Population (Million),US,1965-10-31 00:00:00,195.0
Population (Million),US,1965-09-30 00:00:00,194.76
Population (Million),US,1965-08-31 00:00:00,194.53
Population (Million),US,1965-07-31 00:00:00,194.3
Population (Million),US,1965-06-30 00:00:00,194.09
Population (Million),US,1965-05-31 00:00:00,193.89
Population (Million),US,1965-04-30 00:00:00,193.71
Population (Million),US,1965-03-31 00:00:00,193.54
Population (Million),US,1965-02-28 00:00:00,193.39
Population (Million),US,1965-01-31 00:00:00,193.22
Population (Million),US,1964-12-31 00:00:00,193.04
Population (Million),US,1964-11-30 00:00:00,192.85
Population (Million),US,1964-10-31 00:00:00,192.63
Population (Million),US,1964-09-30 00:00:00,192.38
Population (Million),US,1964-08-31 00:00:00,192.13
Population (Million),US,1964-07-31 00:00:00,191.89
Population (Million),US,1964-06-30 00:00:00,191.67
Population (Million),US,1964-05-31 00:00:00,191.45
Population (Million),US,1964-04-30 00:00:00,191.24
Population (Million),US,1964-03-31 00:00:00,191.05
Population (Million),US,1964-02-29 00:00:00,190.86
Population (Million),US,1964-01-31 00:00:00,190.67
Population (Million),US,1963-12-31 00:00:00,190.47
Population (Million),US,1963-11-30 00:00:00,190.26
Population (Million),US,1963-10-31 00:00:00,190.03
Population (Million),US,1963-09-30 00:00:00,189.76
Population (Million),US,1963-08-31 00:00:00,189.5
Population (Million),US,1963-07-31 00:00:00,189.24
Population (Million),US,1963-06-30 00:00:00,189.02
Population (Million),US,1963-05-31 00:00:00,188.79
Population (Million),US,1963-04-30 00:00:00,188.58
Population (Million),US,1963-03-31 00:00:00,188.39
Population (Million),US,1963-02-28 00:00:00,188.21
Population (Million),US,1963-01-31 00:00:00,188.01
Population (Million),US,1962-12-31 00:00:00,187.8
Population (Million),US,1962-11-30 00:00:00,187.57
Population (Million),US,1962-10-31 00:00:00,187.32
Population (Million),US,1962-09-30 00:00:00,187.06
Population (Million),US,1962-08-31 00:00:00,186.79
Population (Million),US,1962-07-31 00:00:00,186.54
Population (Million),US,1962-06-30 00:00:00,186.31
Population (Million),US,1962-05-31 00:00:00,186.09
Population (Million),US,1962-04-30 00:00:00,185.87
Population (Million),US,1962-03-31 00:00:00,185.65
Population (Million),US,1962-02-28 00:00:00,185.45
Population (Million),US,1962-01-31 00:00:00,185.24
Population (Million),US,1961-12-31 00:00:00,185.02
Population (Million),US,1961-11-30 00:00:00,184.78
Population (Million),US,1961-10-31 00:00:00,184.52
Population (Million),US,1961-09-30 00:00:00,184.24
Population (Million),US,1961-08-31 00:00:00,183.96
Population (Million),US,1961-07-31 00:00:00,183.69
Population (Million),US,1961-06-30 00:00:00,183.45
Population (Million),US,1961-05-31 00:00:00,183.22
Population (Million),US,1961-04-30 00:00:00,182.99
Population (Million),US,1961-03-31 00:00:00,182.74
Population (Million),US,1961-02-28 00:00:00,182.52
Population (Million),US,1961-01-31 00:00:00,182.29
Population (Million),US,1960-12-31 00:00:00,182.04
Population (Million),US,1960-11-30 00:00:00,181.8
Population (Million),US,1960-10-31 00:00:00,181.53
Population (Million),US,1960-09-30 00:00:00,181.24
Population (Million),US,1960-08-31 00:00:00,180.94
Population (Million),US,1960-07-31 00:00:00,180.67
Population (Million),US,1960-06-30 00:00:00,180.44
Population (Million),US,1960-05-31 00:00:00,180.22
Population (Million),US,1960-04-30 00:00:00,180.01
Population (Million),US,1960-03-31 00:00:00,179.79
Population (Million),US,1960-02-29 00:00:00,179.6
Population (Million),US,1960-01-31 00:00:00,179.39
Population (Million),US,1959-12-31 00:00:00,179.15
Population (Million),US,1959-11-30 00:00:00,178.92
Population (Million),US,1959-10-31 00:00:00,178.66
Population (Million),US,1959-09-30 00:00:00,178.38
Population (Million),US,1959-08-31 00:00:00,178.1
Population (Million),US,1959-07-31 00:00:00,177.83
Population (Million),US,1959-06-30 00:00:00,177.59
Population (Million),US,1959-05-31 00:00:00,177.36
Population (Million),US,1959-04-30 00:00:00,177.15
Population (Million),US,1959-03-31 00:00:00,176.9
Population (Million),US,1959-02-28 00:00:00,176.68
Population (Million),US,1959-01-31 00:00:00,176.45
Population (Million),US,1958-12-31 00:00:00,176.21
Population (Million),US,1958-11-30 00:00:00,175.97
Population (Million),US,1958-10-31 00:00:00,175.7
Population (Million),US,1958-09-30 00:00:00,175.41
Population (Million),US,1958-08-31 00:00:00,175.14
Population (Million),US,1958-07-31 00:00:00,174.88
Population (Million),US,1958-06-30 00:00:00,174.64
Population (Million),US,1958-05-31 00:00:00,174.4
Population (Million),US,1958-04-30 00:00:00,174.18
Population (Million),US,1958-03-31 00:00:00,173.94
Population (Million),US,1958-02-28 00:00:00,173.75
Population (Million),US,1958-01-31 00:00:00,173.53
Population (Million),US,1957-12-31 00:00:00,173.3
Population (Million),US,1957-11-30 00:00:00,173.07
Population (Million),US,1957-10-31 00:00:00,172.82
Population (Million),US,1957-09-30 00:00:00,172.54
Population (Million),US,1957-08-31 00:00:00,172.26
Population (Million),US,1957-07-31 00:00:00,171.98
Population (Million),US,1957-06-30 00:00:00,171.74
Population (Million),US,1957-05-31 00:00:00,171.5
Population (Million),US,1957-04-30 00:00:00,171.27
Population (Million),US,1957-03-31 00:00:00,171.03
Population (Million),US,1957-02-28 00:00:00,170.81
Population (Million),US,1957-01-31 00:00:00,170.57
Population (Million),US,1956-12-31 00:00:00,170.32
Population (Million),US,1956-11-30 00:00:00,170.06
Population (Million),US,1956-10-31 00:00:00,169.78
Population (Million),US,1956-09-30 00:00:00,169.49
Population (Million),US,1956-08-31 00:00:00,169.19
Population (Million),US,1956-07-31 00:00:00,168.9
Population (Million),US,1956-06-30 00:00:00,168.66
Population (Million),US,1956-05-31 00:00:00,168.44
Population (Million),US,1956-04-30 00:00:00,168.22
Population (Million),US,1956-03-31 00:00:00,167.98
Population (Million),US,1956-02-29 00:00:00,167.75
Population (Million),US,1956-01-31 00:00:00,167.51
Population (Million),US,1955-12-31 00:00:00,167.27
Population (Million),US,1955-11-30 00:00:00,167.02
Population (Million),US,1955-10-31 00:00:00,166.76
Population (Million),US,1955-09-30 00:00:00,166.47
Population (Million),US,1955-08-31 00:00:00,166.19
Population (Million),US,1955-07-31 00:00:00,165.93
Population (Million),US,1955-06-30 00:00:00,165.7
Population (Million),US,1955-05-31 00:00:00,165.46
Population (Million),US,1955-04-30 00:00:00,165.25
Population (Million),US,1955-03-31 00:00:00,165.02
Population (Million),US,1955-02-28 00:00:00,164.81
Population (Million),US,1955-01-31 00:00:00,164.59
Population (Million),US,1954-12-31 00:00:00,164.35
Population (Million),US,1954-11-30 00:00:00,164.11
Population (Million),US,1954-10-31 00:00:00,163.85
Population (Million),US,1954-09-30 00:00:00,163.57
Population (Million),US,1954-08-31 00:00:00,163.29
Population (Million),US,1954-07-31 00:00:00,163.03
Population (Million),US,1954-06-30 00:00:00,162.79
Population (Million),US,1954-05-31 00:00:00,162.56
Population (Million),US,1954-04-30 00:00:00,162.35
Population (Million),US,1954-03-31 00:00:00,162.12
Population (Million),US,1954-02-28 00:00:00,161.91
Population (Million),US,1954-01-31 00:00:00,161.69
Population (Million),US,1953-12-31 00:00:00,161.45
Population (Million),US,1953-11-30 00:00:00,161.22
Population (Million),US,1953-10-31 00:00:00,160.98
Population (Million),US,1953-09-30 00:00:00,160.72
Population (Million),US,1953-08-31 00:00:00,160.45
Population (Million),US,1953-07-31 00:00:00,160.18
Population (Million),US,1953-06-30 00:00:00,159.96
Population (Million),US,1953-05-31 00:00:00,159.74
Population (Million),US,1953-04-30 00:00:00,159.56
Population (Million),US,1953-03-31 00:00:00,159.35
Population (Million),US,1953-02-28 00:00:00,159.17
Population (Million),US,1953-01-31 00:00:00,158.97
Population (Million),US,1952-12-31 00:00:00,158.76
Population (Million),US,1952-11-30 00:00:00,158.45
Population (Million),US,1952-10-31 00:00:00,158.31
Population (Million),US,1952-09-30 00:00:00,158.05
Population (Million),US,1952-08-31 00:00:00,157.8
Population (Million),US,1952-07-31 00:00:00,157.55
Population (Million),US,1952-06-30 00:00:00,157.34
Population (Million),US,1952-05-31 00:00:00,157.14
Population (Million),US,1952-04-30 00:00:00,156.94
Population (Million),US,1952-03-31 00:00:00,156.73
Population (Million),US,1952-02-29 00:00:00,156.53
Population (Million),US,1952-01-31 00:00:00,156.31
Population (Million),China,2020-12-31 00:00:00,141.1
Population (Million),China,2019-12-31 00:00:00,140.79999999999998
Population (Million),China,2018-12-31 00:00:00,140.3
Population (Million),China,2017-12-31 00:00:00,139.6
Population (Million),China,2016-12-31 00:00:00,138.79999999999998
Population (Million),China,2015-12-31 00:00:00,138.0
Population (Million),China,2014-12-31 00:00:00,137.20000000000002
Population (Million),China,2013-12-31 00:00:00,136.3
Population (Million),China,2012-12-31 00:00:00,135.4
Population (Million),China,2011-12-31 00:00:00,134.5
Population (Million),China,2010-12-31 00:00:00,133.8
Population (Million),China,2009-12-31 00:00:00,133.1
Population (Million),China,2008-12-31 00:00:00,132.5
Population (Million),China,2007-12-31 00:00:00,131.8
Population (Million),China,2006-12-31 00:00:00,131.1
Population (Million),China,2005-12-31 00:00:00,130.4
Population (Million),China,2004-12-31 00:00:00,129.6
Population (Million),China,2003-12-31 00:00:00,128.8
Population (Million),China,2002-12-31 00:00:00,128.0
Population (Million),China,2001-12-31 00:00:00,127.2
Population (Million),China,2000-12-31 00:00:00,126.29999999999998
Population (Million),China,1999-12-31 00:00:00,125.29999999999998
Population (Million),China,1998-12-31 00:00:00,124.2
Population (Million),China,1997-12-31 00:00:00,123.0
Population (Million),China,1996-12-31 00:00:00,121.8
Population (Million),China,1995-12-31 00:00:00,120.5
Population (Million),China,1994-12-31 00:00:00,119.19999999999999
Population (Million),China,1993-12-31 00:00:00,117.8
Population (Million),China,1992-12-31 00:00:00,116.5
Population (Million),China,1991-12-31 00:00:00,115.10000000000001
Population (Million),China,1990-12-31 00:00:00,113.5
Population (Million),China,1989-12-31 00:00:00,111.9
Population (Million),China,1988-12-31 00:00:00,110.2
Population (Million),China,1987-12-31 00:00:00,108.4
Population (Million),China,1986-12-31 00:00:00,106.69999999999999
Population (Million),China,1985-12-31 00:00:00,105.1
Population (Million),China,1984-12-31 00:00:00,103.69999999999999
Population (Million),China,1983-12-31 00:00:00,102.3
Population (Million),China,1982-12-31 00:00:00,100.89999999999999
Population (Million),China,1981-12-31 00:00:00,993.88
Population (Million),China,1980-12-31 00:00:00,981.24
Population (Million),China,1979-12-31 00:00:00,969.0
Population (Million),China,1978-12-31 00:00:00,956.16
Population (Million),China,1977-12-31 00:00:00,943.46
Population (Million),China,1976-12-31 00:00:00,930.68
Population (Million),China,1975-12-31 00:00:00,916.4
Population (Million),China,1974-12-31 00:00:00,900.35
Population (Million),China,1973-12-31 00:00:00,881.94
Population (Million),China,1972-12-31 00:00:00,862.03
Population (Million),China,1971-12-31 00:00:00,841.1
Population (Million),China,1970-12-31 00:00:00,818.32
Population (Million),China,1969-12-31 00:00:00,796.02
Population (Million),China,1968-12-31 00:00:00,774.51
Population (Million),China,1967-12-31 00:00:00,754.55
Population (Million),China,1966-12-31 00:00:00,735.4
Population (Million),China,1965-12-31 00:00:00,715.18
Population (Million),China,1964-12-31 00:00:00,698.36
Population (Million),China,1963-12-31 00:00:00,682.34
Population (Million),China,1962-12-31 00:00:00,665.77
Population (Million),China,1961-12-31 00:00:00,660.33
Population (Million),China,1960-12-31 00:00:00,667.07
Population (Million),Japan,2020-12-31 00:00:00,125.84
Population (Million),Japan,2019-12-31 00:00:00,126.26
Population (Million),Japan,2018-12-31 00:00:00,126.53
Population (Million),Japan,2017-12-31 00:00:00,126.79
Population (Million),Japan,2016-12-31 00:00:00,126.99
Population (Million),Japan,2015-12-31 00:00:00,127.14
Population (Million),Japan,2014-12-31 00:00:00,127.28
Population (Million),Japan,2013-12-31 00:00:00,127.44
Population (Million),Japan,2012-12-31 00:00:00,127.63
Population (Million),Japan,2011-12-31 00:00:00,127.83
Population (Million),Japan,2010-12-31 00:00:00,128.07
Population (Million),Japan,2009-12-31 00:00:00,128.05
Population (Million),Japan,2008-12-31 00:00:00,128.06
Population (Million),Japan,2007-12-31 00:00:00,128.0
Population (Million),Japan,2006-12-31 00:00:00,127.85
Population (Million),Japan,2005-12-31 00:00:00,127.77
Population (Million),Japan,2004-12-31 00:00:00,127.76
Population (Million),Japan,2003-12-31 00:00:00,127.72
Population (Million),Japan,2002-12-31 00:00:00,127.44
Population (Million),Japan,2001-12-31 00:00:00,127.15
Population (Million),Japan,2000-12-31 00:00:00,126.84
Population (Million),Japan,1999-12-31 00:00:00,126.63
Population (Million),Japan,1998-12-31 00:00:00,126.4
Population (Million),Japan,1997-12-31 00:00:00,126.06
Population (Million),Japan,1996-12-31 00:00:00,125.76
Population (Million),Japan,1995-12-31 00:00:00,125.44
Population (Million),Japan,1994-12-31 00:00:00,124.96
Population (Million),Japan,1993-12-31 00:00:00,124.54
Population (Million),Japan,1992-12-31 00:00:00,124.23
Population (Million),Japan,1991-12-31 00:00:00,123.92
Population (Million),Japan,1990-12-31 00:00:00,123.54
Population (Million),Japan,1989-12-31 00:00:00,123.12
Population (Million),Japan,1988-12-31 00:00:00,122.61
Population (Million),Japan,1987-12-31 00:00:00,122.09
